3.9032 	-0.69023 	-0.7236 	-0.69007 
3.9213 	-0.70325 	-0.71095 	-0.70309 
3.9395 	-0.71604 	-0.69806 	-0.71589 
3.9576 	-0.72859 	-0.68495 	-0.72844 
3.9758 	-0.74091 	-0.67161 	-0.74076 
3.9939 	-0.75298 	-0.65805 	-0.75283 
4.0121 	-0.7648 	-0.64427 	-0.76466 
4.0303 	-0.77637 	-0.63028 	-0.77623 
4.0484 	-0.78769 	-0.61608 	-0.78755 
4.0666 	-0.79874 	-0.60168 	-0.7986 
4.0847 	-0.80953 	-0.58708 	-0.8094 
4.1029 	-0.82006 	-0.57229 	-0.81993 
4.121 	-0.83031 	-0.55731 	-0.83018 
4.1392 	-0.84029 	-0.54214 	-0.84017 
4.1573 	-0.85 	-0.5268 	-0.84987 
4.1755 	-0.85942 	-0.51128 	-0.8593 
4.1936 	-0.86856 	-0.49559 	-0.86844 
4.2118 	-0.87741 	-0.47974 	-0.8773 
4.23 	-0.88598 	-0.46373 	-0.88587 
4.2481 	-0.89425 	-0.44757 	-0.89414 
4.2663 	-0.90223 	-0.43126 	-0.90213 
4.2844 	-0.90991 	-0.41481 	-0.90981 
4.3026 	-0.91729 	-0.39823 	-0.91719 
4.3207 	-0.92437 	-0.38151 	-0.92428 
4.3389 	-0.93114 	-0.36466 	-0.93105 
4.357 	-0.93761 	-0.3477 	-0.93752 
4.3752 	-0.94377 	-0.33062 	-0.94368 
4.3933 	-0.94961 	-0.31343 	-0.94953 
4.4115 	-0.95515 	-0.29614 	-0.95507 
4.4297 	-0.96037 	-0.27875 	-0.9603 
4.4478 	-0.96527 	-0.26127 	-0.9652 
4.466 	-0.96985 	-0.24371 	-0.96979 
4.4841 	-0.97412 	-0.22606 	-0.97406 
4.5023 	-0.97806 	-0.20834 	-0.97801 
4.5204 	-0.98168 	-0.19055 	-0.98163 
4.5386 	-0.98498 	-0.17269 	-0.98493 
4.5567 	-0.98795 	-0.15478 	-0.98791 
4.5749 	-0.9906 	-0.13682 	-0.99056 
4.593 	-0.99292 	-0.11882 	-0.99289 
4.6112 	-0.99491 	-0.10077 	-0.99488 
4.6293 	-0.99658 	-0.082692 	-0.99655 
4.6475 	-0.99792 	-0.064587 	-0.9979 
4.6657 	-0.99892 	-0.04646 	-0.99891 
4.6838 	-0.9996 	-0.028317 	-0.99959 
4.702 	-0.99995 	-0.010165 	-0.99995 
4.7201 	-0.99997 	0.0079897 	-0.99997 
4.7383 	-0.99966 	0.026142 	-0.99967 
4.7564 	-0.99902 	0.044286 	-0.99903 
4.7746 	-0.99805 	0.062415 	-0.99807 
4.7927 	-0.99676 	0.080524 	-0.99677 
4.8109 	-0.99513 	0.098606 	-0.99515 
4.829 	-0.99318 	0.11666 	-0.9932 
4.8472 	-0.99089 	0.13467 	-0.99093 
4.8654 	-0.98829 	0.15263 	-0.98832 
4.8835 	-0.98535 	0.17055 	-0.98539 
4.9017 	-0.98209 	0.18841 	-0.98214 
4.9198 	-0.97851 	0.20621 	-0.97856 
4.938 	-0.97461 	0.22394 	-0.97466 
4.9561 	-0.97038 	0.2416 	-0.97044 
4.9743 	-0.96584 	0.25917 	-0.9659 
4.9924 	-0.96097 	0.27666 	-0.96104 
5.0106 	-0.95579 	0.29406 	-0.95587 
5.0287 	-0.95029 	0.31137 	-0.95038 
5.0469 	-0.94448 	0.32857 	-0.94457 
5.0651 	-0.93836 	0.34566 	-0.93846 
5.0832 	-0.93193 	0.36264 	-0.93203 
5.1014 	-0.9252 	0.3795 	-0.9253 
5.1195 	-0.91816 	0.39623 	-0.91826 
5.1377 	-0.91081 	0.41283 	-0.91092 
5.1558 	-0.90317 	0.4293 	-0.90328 
5.174 	-0.89522 	0.44563 	-0.89535 
5.1921 	-0.88699 	0.46181 	-0.88711 
5.2103 	-0.87846 	0.47783 	-0.87859 
5.2284 	-0.86964 	0.4937 	-0.86977 
5.2466 	-0.86053 	0.50941 	-0.86067 
5.2647 	-0.85114 	0.52495 	-0.85129 
5.2829 	-0.84147 	0.54031 	-0.84162 
