4.455	-0.25144
4.466	-0.240684
4.477	-0.229927
4.488	-0.219173
4.499	-0.208426
4.51	-0.197689
4.521	-0.186965
4.532	-0.176259
4.543	-0.165573
4.554	-0.154912
4.565	-0.144279
4.576	-0.133678
4.587	-0.123111
4.598	-0.112583
4.609	-0.102098
4.62	-0.091658
4.631	-0.0812675
4.642	-0.0708725
4.653	-0.0604059
4.664	-0.0498714
4.675	-0.0392727
4.686	-0.0286136
4.697	-0.0178979
4.708	-0.00712918
4.719	0.00368871
4.73	0.014552
4.741	0.0254571
4.752	0.0364001
4.763	0.0473772
4.774	0.0583849
4.785	0.0694192
4.796	0.0804766
4.807	0.0915531
4.818	0.102645
4.829	0.113749
4.84	0.124861
4.851	0.135977
4.862	0.147093
4.873	0.158206
4.884	0.169313
4.895	0.180408
4.906	0.191489
4.917	0.202552
4.928	0.213593
4.939	0.224608
4.95	0.235593
4.961	0.246546
4.972	0.257461
4.983	0.268336
4.994	0.279166
5.005	0.289948
5.016	0.300678
5.027	0.311353
5.038	0.321968
5.049	0.33252
5.06	0.343004
5.071	0.353419
5.082	0.363758
5.093	0.37402
5.104	0.3842
5.115	0.394294
5.126	0.404298
5.137	0.41421
5.148	0.424025
5.159	0.433739
5.17	0.443348
5.181	0.45285
5.192	0.462239
5.203	0.471513
5.214	0.480674
5.225	0.489798
5.236	0.498909
5.247	0.508006
5.258	0.517085
5.269	0.526144
5.28	0.535179
5.291	0.544188
5.302	0.553169
5.313	0.562118
5.324	0.571034
5.335	0.579913
5.346	0.588752
5.357	0.597549
5.368	0.606302
5.379	0.615007
5.39	0.623662
5.401	0.632264
5.412	0.64081
5.423	0.649298
5.434	0.657725
5.445	0.666089
5.456	0.674386
5.467	0.682613
5.478	0.690769
5.489	0.698851
5.5	0.706855
5.511	0.71478
5.522	0.722621
5.533	0.730378
5.544	0.738046
5.555	0.745624
5.566	0.753108
5.577	0.760496
5.588	0.767786
5.599	0.774974
5.61	0.782057
5.621	0.789034
5.632	0.795901
5.643	0.802656
5.654	0.809296
5.665	0.815818
5.676	0.822219
5.687	0.828498
5.698	0.83465
5.709	0.840674
5.72	0.846567
5.731	0.852326
5.742	0.857948
5.753	0.863431
5.764	0.868772
5.775	0.873968
5.786	0.879017
5.797	0.88393
5.808	0.888749
5.819	0.893477
5.83	0.898113
5.841	0.902656
5.852	0.907106
5.863	0.911461
5.874	0.915721
5.885	0.919885
5.896	0.923952
5.907	0.927922
5.918	0.931794
5.929	0.935566
5.94	0.939239
5.951	0.942811
5.962	0.946281
5.973	0.94965
5.984	0.952915
5.995	0.956077
6.006	0.959134
6.017	0.962086
6.028	0.964932
6.039	0.967672
6.05	0.970303
6.061	0.972826
6.072	0.97524
6.083	0.977545
6.094	0.979738
6.105	0.98182
6.116	0.98379
6.127	0.985646
6.138	0.987389
6.149	0.989017
6.16	0.99053
6.171	0.991927
6.182	0.993207
6.193	0.994369
6.204	0.995413
6.215	0.996337
6.226	0.997141
6.237	0.997825
6.248	0.998387
6.259	0.998827
6.27	0.999143
6.281	0.999336
6.292	0.999404
6.303	0.999346
6.314	0.999162
6.325	0.998852
6.336	0.998413
6.347	0.997846
6.358	0.997149
6.369	0.996323
6.38	0.99536
6.391	0.994256
6.402	0.993014
6.413	0.991634
6.424	0.990118
6.435	0.988467
6.446	0.986683
6.457	0.984767
6.468	0.98272
6.479	0.980545
6.49	0.978241
6.501	0.975811
6.512	0.973257
6.523	0.970578
6.534	0.967778
6.545	0.964857
6.556	0.961817
6.567	0.958658
6.578	0.955383
6.589	0.951993
