2.409	-0.743404	-0.743404	0.663896	0.663896	-0.667829	-0.667829
2.42	-0.750704	-0.750704	0.655678	0.655678	-0.659552	-0.659552
2.431	-0.757913	-0.757913	0.647381	0.647381	-0.651215	-0.651215
2.442	-0.765031	-0.765031	0.639005	0.639005	-0.642816	-0.642816
2.453	-0.772055	-0.772055	0.630551	0.630551	-0.634355	-0.634355
2.464	-0.778986	-0.778986	0.62202	0.62202	-0.625834	-0.625834
2.475	-0.785823	-0.785823	0.613413	0.613413	-0.617251	-0.617251
2.486	-0.792566	-0.792566	0.604732	0.604732	-0.608607	-0.608607
2.497	-0.799212	-0.799212	0.595977	0.595977	-0.599901	-0.599901
2.508	-0.805763	-0.805763	0.58715	0.58715	-0.591135	-0.591135
2.519	-0.812217	-0.812217	0.578251	0.578251	-0.582307	-0.582307
2.53	-0.818574	-0.818574	0.569281	0.569281	-0.573417	-0.573417
2.541	-0.824832	-0.824832	0.560242	0.560242	-0.564467	-0.564467
2.552	-0.830992	-0.830992	0.551135	0.551135	-0.555455	-0.555455
2.563	-0.837052	-0.837052	0.541961	0.541961	-0.546382	-0.546382
2.574	-0.843012	-0.843012	0.532721	0.532721	-0.537247	-0.537247
2.585	-0.848871	-0.848871	0.523415	0.523415	-0.528051	-0.528051
2.596	-0.854629	-0.854629	0.514046	0.514046	-0.518794	-0.518794
2.607	-0.860284	-0.860284	0.504614	0.504614	-0.509476	-0.509476
2.618	-0.865837	-0.865837	0.49512	0.49512	-0.500096	-0.500096
2.629	-0.871286	-0.871286	0.485566	0.485566	-0.490656	-0.490656
2.64	-0.876631	-0.876631	0.475952	0.475952	-0.481153	-0.481153
2.651	-0.881871	-0.881871	0.46628	0.46628	-0.47159	-0.47159
2.662	-0.887006	-0.887006	0.456551	0.456551	-0.461965	-0.461965
2.673	-0.892034	-0.892034	0.446766	0.446766	-0.452279	-0.452279
2.684	-0.896956	-0.896956	0.436927	0.436927	-0.442532	-0.442532
2.695	-0.90177	-0.90177	0.427034	0.427034	-0.432723	-0.432723
2.706	-0.906476	-0.906476	0.417088	0.417088	-0.422853	-0.422853
2.717	-0.911072	-0.911072	0.407092	0.407092	-0.412922	-0.412922
2.728	-0.91556	-0.91556	0.397045	0.397045	-0.40293	-0.40293
2.739	-0.919937	-0.919937	0.38695	0.38695	-0.392876	-0.392876
2.75	-0.924203	-0.924203	0.376807	0.376807	-0.382761	-0.382761
2.761	-0.928357	-0.928357	0.366618	0.366618	-0.372585	-0.372585
2.772	-0.932399	-0.932399	0.356383	0.356383	-0.362347	-0.362347
2.783	-0.936329	-0.936329	0.346105	0.346105	-0.352048	-0.352048
2.794	-0.940144	-0.940144	0.335785	0.335785	-0.341688	-0.341688
2.805	-0.943845	-0.943845	0.325423	0.325423	-0.331267	-0.331267
