7900 	 0.0427541 	 0.023625 
8000 	 0.0271113 	 0.0210326 
8100 	 0.0323343 	 0.0226261 
8200 	 0.018623 	 0.0211598 
8300 	 0.0316317 	 0.0219503 
8400 	 0.0285154 	 0.0168712 
8500 	 0.0383175 	 0.0159307 
8600 	 0.0571281 	 0.0149725 
8700 	 0.0327069 	 0.0207578 
8800 	 0.0241992 	 0.0213353 
8900 	 0.0595227 	 0.0227062 
9000 	 0.0606748 	 0.0216137 
9100 	 0.0196903 	 0.0203506 
9200 	 0.0329852 	 0.0180704 
9300 	 0.018888 	 0.0192379 
9400 	 0.0651738 	 0.0180437 
9500 	 0.0764743 	 0.0197651 
9600 	 0.0488919 	 0.0181735 
9700 	 0.026068 	 0.0242723 
9800 	 0.0379516 	 0.0244555 
9900 	 0.0235645 	 0.0262933 
10000 	 0.0190602 	 0.0253312 
10100 	 0.0187631 	 0.0243939 
10200 	 0.027715 	 0.0249614 
10300 	 0.0491754 	 0.0235786 
10400 	 0.0351261 	 0.0242769 
10500 	 0.0389106 	 0.0240048 
10600 	 0.018099 	 0.0233587 
10700 	 0.0254322 	 0.0232229 
10800 	 0.0390642 	 0.0240268 
10900 	 0.026156 	 0.0220848 
11000 	 0.0232627 	 0.0247898 
11100 	 0.0228528 	 0.0240035 
11200 	 0.0488446 	 0.0251069 
11300 	 0.0360169 	 0.0238988 
11400 	 0.0349859 	 0.0237584 
11500 	 0.0427342 	 0.0234516 
11600 	 0.0213588 	 0.021827 
11700 	 0.0232859 	 0.0221695 
11800 	 0.0240974 	 0.0225758 
11900 	 0.0346866 	 0.0234049 
12000 	 0.0232526 	 0.0216032 
12100 	 0.0227322 	 0.0214364 
12200 	 0.0641854 	 0.0207649 
12300 	 0.0199141 	 0.0216289 
12400 	 0.0222091 	 0.0207655 
12500 	 0.0387059 	 0.0206011 
12600 	 0.0149957 	 0.0217918 
12700 	 0.0418624 	 0.0200068 
12800 	 0.0293081 	 0.00925206 
12900 	 0.0223651 	 0.0107874 
13000 	 0.0221785 	 0.00812199 
13100 	 0.0220176 	 0.0124776 
13200 	 0.0475563 	 0.0115084 
13300 	 0.0679024 	 0.0125104 
13400 	 0.0171716 	 0.0113821 
13500 	 0.0339678 	 0.0119872 
13600 	 0.0170945 	 0.0114915 
13700 	 0.0485801 	 0.0116865 
13800 	 0.0837013 	 0.0122468 
13900 	 0.0392591 	 0.012197 
14000 	 0.0283231 	 0.0123838 
14100 	 0.0780838 	 0.0120818 
14200 	 0.0245543 	 0.0119715 
14300 	 0.0476073 	 0.0106511 
14400 	 0.0593578 	 0.0107112 
14500 	 0.0181631 	 0.0104052 
14600 	 0.0273393 	 0.0111008 
14700 	 0.0258113 	 0.0106784 
14800 	 0.02149 	 0.010777 
14900 	 0.0245999 	 0.00305856 
15000 	 0.0278134 	 0.00107445 
15100 	 0.0189022 	 0.00093842 
15200 	 0.0463766 	 0.000406112 
15300 	 0.0149091 	 0.000876188 
15400 	 0.0254104 	 0.000118019 
15500 	 0.0239548 	 0.000236314 
15600 	 0.022078 	 0.0207915 
15700 	 0.0411793 	 0.0206848 
15800 	 0.0730896 	 0.0200835 
15900 	 0.0792483 	 0.0199796 
16000 	 0.0319546 	 0.0194443 
16100 	 0.0392987 	 0.0195004 
16200 	 0.0385365 	 0.015625 
16300 	 0.0467424 	 0.0166078 
16400 	 0.0472768 	 0.0164087 
16500 	 0.0346913 	 0.0157219 
16600 	 0.0229972 	 0.0166682 
16700 	 0.066576 	 0.0167106 
16800 	 0.0212658 	 0.0174591 
16900 	 0.025456 	 0.0162377 
17000 	 0.0257032 	 0.0160972 
17100 	 0.0179337 	 0.0145092 
17200 	 0.0269877 	 0.0155607 
17300 	 0.0711446 	 0.0151549 
17400 	 0.0195741 	 0.0154172 
17500 	 0.0309771 	 0.0150532 
17600 	 0.0455581 	 0.0148838 
17700 	 0.0182891 	 0.0144355 
17800 	 0.0545518 	 0.0157903 
17900 	 0.185957 	 0.0163083 
18000 	 0.0314023 	 0.0170329 
18100 	 0.0215742 	 0.016215 
18200 	 0.0276705 	 0.0127703 
18300 	 0.0142961 	 0.0120572 
18400 	 0.121787 	 0.0118294 
18500 	 0.0214162 	 0.0142993 
18600 	 0.0164361 	 0.0129282 
18700 	 0.053469 	 0.0130215 
18800 	 0.0135005 	 0.012484 
18900 	 0.0216638 	 0.0121658 
19000 	 0.0386995 	 0.0122889 
19100 	 0.0325594 	 0.012686 
19200 	 0.0222069 	 0.0126169 
19300 	 0.036273 	 0.0130121 
19400 	 0.0525093 	 0.0115797 
19500 	 0.0384476 	 0.0114949 
19600 	 0.015186 	 0.0113987 
19700 	 0.0251505 	 0.0122639 
19800 	 0.0224475 	 0.0113922 
19900 	 0.0226092 	 0.0124453 
20000 	 0.0259022 	 0.0130633 
20100 	 0.0228422 	 0.0112911 
20200 	 0.0354455 	 0.0116564 
20300 	 0.0472124 	 0.0117021 
20400 	 0.0176432 	 0.0124449 
20500 	 0.0203159 	 0.011603 
20600 	 0.0246772 	 0.0121604 
20700 	 0.0168861 	 0.0113275 
20800 	 0.10776 	 0.0115022 
20900 	 0.440427 	 0.0113725 
21000 	 0.0236927 	 0.0119317 
21100 	 0.0294636 	 0.0118109 
21200 	 0.0194973 	 0.0119613 
21300 	 0.0215864 	 0.0109121 
21400 	 0.0286224 	 0.0120916 
21500 	 0.0363703 	 0.0141087 
21600 	 0.0213608 	 0.017342 
21700 	 0.0200965 	 0.0167101 
21800 	 0.0445049 	 0.0169084 
21900 	 0.0122485 	 0.0159231 
22000 	 0.0215228 	 0.0156793 
22100 	 0.159854 	 0.0117768 
22200 	 0.0194683 	 0.0118755 
22300 	 0.0417125 	 0.0101826 
22400 	 0.0806394 	 0.0103071 
22500 	 0.0570084 	 0.00966095 
22600 	 0.0206859 	 0.0097392 
22700 	 0.0261636 	 0.00965744 
22800 	 0.0308957 	 0.0102938 
22900 	 0.020577 	 0.0108966 
23000 	 0.022539 	 0.0102132 
23100 	 0.0348641 	 0.0102709 
23200 	 0.0437873 	 0.00941377 
23300 	 0.0139506 	 0.00984817 
23400 	 0.0224425 	 0.00918483 
23500 	 0.0158202 	 0.0128148 
23600 	 0.0334813 	 0.0127608 
23700 	 0.0219882 	 0.0128029 
23800 	 0.0169492 	 0.0129744 
23900 	 0.0767198 	 0.01312 
24000 	 0.0233515 	 0.0134838 
24100 	 0.0262306 	 0.013301 
24200 	 0.0236387 	 0.0132968 
24300 	 0.0309667 	 0.0130174 
24400 	 0.0352942 	 0.01265 
24500 	 0.0998701 	 0.0117635 
24600 	 0.0171796 	 0.0113865 
24700 	 0.0299506 	 0.0114908 
24800 	 0.0250996 	 0.0117138 
24900 	 0.0292699 	 0.0111415 
25000 	 0.0564654 	 0.0121004 
25100 	 0.0142795 	 0.0117594 
25200 	 0.0299214 	 0.0114251 
25300 	 0.0251739 	 0.0115203 
25400 	 0.0358875 	 0.0119362 
25500 	 0.0273428 	 0.0112066 
25600 	 0.0532098 	 0.0113075 
25700 	 0.0234609 	 0.011227 
25800 	 0.0324588 	 0.0114671 
25900 	 0.0182011 	 0.0111215 
26000 	 0.0229612 	 0.0116791 
26100 	 0.0376167 	 0.0111403 
26200 	 0.0186358 	 0.0116294 
26300 	 0.0286734 	 0.0108955 
26400 	 0.0356674 	 0.0122627 
26500 	 0.0320512 	 0.0111154 
26600 	 0.402604 	 0.0110839 
26700 	 0.0204572 	 0.0111591 
26800 	 0.0170052 	 0.0106287 
26900 	 0.147468 	 0.0112574 
27000 	 0.0143143 	 0.0106066 
27100 	 0.0133559 	 0.0112311 
27200 	 0.0180247 	 0.0113014 
27300 	 0.0241817 	 0.0115273 
27400 	 0.0124594 	 0.0115031 
27500 	 0.0219629 	 0.0116877 
27600 	 0.0230634 	 0.0105005 
27700 	 0.0199008 	 0.0103278 
27800 	 0.0453244 	 0.0100428 
27900 	 0.0215321 	 0.010119 
28000 	 0.0184056 	 0.00975139 
28100 	 0.0167283 	 0.0100954 
28200 	 0.0249228 	 0.00985082 
28300 	 0.0204314 	 0.010112 
28400 	 0.0386838 	 0.00768826 
28500 	 0.0379854 	 0.00760818 
28600 	 0.0169665 	 0.00779812 
28700 	 0.035579 	 0.00819619 
28800 	 0.0187874 	 0.00963112 
28900 	 0.0177591 	 0.00930345 
29000 	 0.0321302 	 0.00934976 
29100 	 0.0212645 	 0.00895288 
29200 	 0.0232594 	 0.00926998 
29300 	 0.0788339 	 0.0107318 
29400 	 0.0366345 	 0.0107019 
29500 	 0.0276649 	 0.00996892 
29600 	 0.0284113 	 0.0102862 
29700 	 0.042867 	 0.00914423 
29800 	 0.0269022 	 0.00987654 
29900 	 0.0204551 	 0.00877844 
30000 	 0.0142207 	 0.0111446 
30100 	 0.016489 	 0.0110205 
30200 	 0.0327494 	 0.0109104 
30300 	 0.0197396 	 0.0106368 
30400 	 0.018859 	 0.0107209 
30500 	 0.0172289 	 0.0110526 
30600 	 0.029186 	 0.0109721 
30700 	 0.031526 	 0.0109783 
30800 	 0.0276721 	 0.0107216 
30900 	 0.0163602 	 0.010349 
31000 	 0.0252269 	 0.0105824 
31100 	 0.0233074 	 0.0110543 
31200 	 0.017682 	 0.0110557 
31300 	 0.0196201 	 0.0109545 
31400 	 0.0646504 	 0.0107187 
31500 	 0.0206056 	 0.0098443 
31600 	 0.0157319 	 0.0097497 
31700 	 0.0163393 	 0.0101332 
31800 	 0.017094 	 0.00903576 
31900 	 0.0185324 	 0.00859682 
32000 	 0.0201551 	 0.0104517 
32100 	 0.0136814 	 0.0103248 
32200 	 0.0166312 	 0.00967528 
32300 	 0.0172706 	 0.00875143 
32400 	 0.0195404 	 0.00807918 
32500 	 0.0169622 	 0.00784676 
32600 	 0.0545633 	 0.00794465 
32700 	 0.143006 	 0.00840675 
32800 	 0.0118415 	 0.00891278 
32900 	 0.0155051 	 0.00826074 
33000 	 0.0165798 	 0.00794369 
33100 	 0.0129911 	 0.00862978 
33200 	 0.0755152 	 0.00816184 
33300 	 0.0158198 	 0.00855089 
33400 	 0.0215595 	 0.00830096 
33500 	 0.0406086 	 0.00853647 
33600 	 0.016977 	 0.00784165 
33700 	 0.0894111 	 0.00806253 
33800 	 0.0334919 	 0.00787337 
33900 	 0.0348675 	 0.00901407 
34000 	 0.0196813 	 0.00870284 
34100 	 0.014358 	 0.00909914 
34200 	 0.0209867 	 0.00896169 
34300 	 0.023809 	 0.00879421 
34400 	 0.0175289 	 0.00676366 
34500 	 0.0232454 	 0.00719704 
34600 	 0.0130078 	 0.00564696 
34700 	 0.0163573 	 0.00578783 
34800 	 0.0204075 	 0.00546871 
34900 	 0.0204305 	 0.00571886 
35000 	 0.0303573 	 0.00563649 
35100 	 0.0208813 	 0.00843143 
35200 	 0.0179189 	 0.00842685 
35300 	 0.0209672 	 0.00835688 
35400 	 0.0129287 	 0.0084086 
35500 	 0.0132447 	 0.00796405 
35600 	 0.0820741 	 0.00835735 
35700 	 0.0319243 	 0.00842385 
35800 	 0.0206993 	 0.00824352 
35900 	 0.0166177 	 0.00777045 
36000 	 0.0204654 	 0.00779926 
36100 	 0.035945 	 0.00744128 
36200 	 0.0146466 	 0.00809364 
36300 	 0.0423627 	 0.00792974 
36400 	 0.0146739 	 0.00819525 
36500 	 0.0179521 	 0.0060623 
36600 	 0.0203936 	 0.00622619 
36700 	 0.0190585 	 0.00623653 
36800 	 0.0146902 	 0.0059895 
36900 	 0.0135389 	 0.00607843 
37000 	 0.78042 	 0.00628984 
37100 	 0.0192143 	 0.00703681 
37200 	 0.013954 	 0.00619181 
37300 	 0.0126981 	 0.00602226 
37400 	 0.0180903 	 0.00577099 
37500 	 0.0169905 	 0.00634959 
37600 	 0.158917 	 0.00623206 
37700 	 0.0186987 	 0.00633445 
37800 	 0.0270983 	 0.006676 
37900 	 0.0219891 	 0.00565163 
38000 	 0.0146266 	 0.00522448 
38100 	 0.0253912 	 0.00578119 
38200 	 0.0153416 	 0.00536599 
38300 	 0.0346296 	 0.00567246 
38400 	 0.0806198 	 0.00504842 
38500 	 0.0445535 	 0.00541347 
38600 	 0.0194506 	 0.00522498 
38700 	 0.0178055 	 0.00541879 
38800 	 0.0150229 	 0.00496519 
38900 	 0.0168109 	 0.00499613 
39000 	 0.0178147 	 0.00629638 
39100 	 0.0301922 	 0.00641499 
39200 	 0.0311791 	 0.0064451 
39300 	 0.0374794 	 0.00641007 
39400 	 0.0187943 	 0.00620214 
39500 	 0.0146512 	 0.00589617 
39600 	 0.0228166 	 0.00602459 
39700 	 0.0183473 	 0.00571305 
39800 	 0.0168327 	 0.00561485 
39900 	 0.0405302 	 0.00549196 
40000 	 0.0153661 	 0.0056411 
40100 	 0.0165873 	 0.00511799 
40200 	 0.0117584 	 0.00552655 
40300 	 0.0159422 	 0.00608547 
40400 	 0.0358446 	 0.00606481 
40500 	 0.0162572 	 0.00593233 
40600 	 0.0230948 	 0.00613302 
40700 	 0.0179237 	 0.00604683 
40800 	 0.27332 	 0.00585174 
40900 	 0.0265393 	 0.00573648 
41000 	 0.0162497 	 0.00605062 
41100 	 0.0211718 	 0.0060337 
41200 	 0.0828628 	 0.00621275 
41300 	 0.0183275 	 0.00587291 
41400 	 0.0370336 	 0.00648287 
41500 	 0.0465562 	 0.00612003 
41600 	 0.0328276 	 0.00545863 
41700 	 0.030713 	 0.00563546 
41800 	 0.0315534 	 0.00489459 
41900 	 0.0160976 	 0.00528307 
42000 	 0.0132925 	 0.00483282 
42100 	 0.0158733 	 0.00520513 
42200 	 0.024009 	 0.0055307 
42300 	 0.0149287 	 0.00590711 
42400 	 0.0393405 	 0.00562077 
42500 	 0.0322406 	 0.00580487 
42600 	 0.0227662 	 0.00550454 
42700 	 0.0215058 	 0.00558277 
42800 	 0.0430889 	 0.00559548 
42900 	 0.013955 	 0.00579934 
43000 	 0.0176847 	 0.00508443 
43100 	 0.0167671 	 0.00469837 
43200 	 0.0174979 	 0.00327055 
43300 	 0.096087 	 0.00376195 
43400 	 0.0241817 	 0.00407035 
43500 	 0.0178264 	 0.0041722 
43600 	 0.0403472 	 0.00418739 
43700 	 0.0206824 	 0.00328182 
43800 	 0.0327557 	 0.00355267 
43900 	 0.0174341 	 0.00358243 
44000 	 0.0136439 	 0.00368846 
44100 	 0.0158536 	 0.00419276 
44200 	 0.0153961 	 0.00411599 
44300 	 0.0532227 	 0.00397459 
44400 	 0.01953 	 0.00380262 
44500 	 0.0177756 	 0.00352655 
44600 	 0.0429846 	 0.00405667 
44700 	 0.0186655 	 0.00404898 
44800 	 0.027308 	 0.00411386 
44900 	 0.0990247 	 0.00379928 
45000 	 0.0334034 	 0.0040436 
45100 	 0.038504 	 0.00319681 
45200 	 0.0141223 	 0.0035445 
45300 	 0.0149797 	 0.00366715 
45400 	 0.0350273 	 0.00359875 
45500 	 0.0169256 	 0.00335805 
45600 	 0.0201642 	 0.00295048 
45700 	 0.0191732 	 0.0033625 
45800 	 0.0379983 	 0.00309068 
45900 	 0.0213459 	 0.00348093 
46000 	 0.0149528 	 0.00324108 
46100 	 0.0223996 	 0.00317533 
46200 	 0.012687 	 0.00303678 
46300 	 0.016885 	 0.00303333 
46400 	 0.0119596 	 0.00303785 
46500 	 0.033427 	 0.00345541 
46600 	 0.0361518 	 0.00500234 
46700 	 0.0194638 	 0.005307 
46800 	 0.105418 	 0.00496473 
46900 	 0.0140171 	 0.00506838 
47000 	 0.0207174 	 0.0048885 
47100 	 0.0165496 	 0.0051974 
47200 	 0.0143048 	 0.0052788 
47300 	 0.0164654 	 0.00621664 
47400 	 0.0162538 	 0.00605216 
47500 	 0.0179572 	 0.0065398 
47600 	 0.0244642 	 0.00619725 
47700 	 0.0143959 	 0.00633084 
47800 	 0.0145251 	 0.00626589 
47900 	 0.0190228 	 0.00623194 
48000 	 0.0118429 	 0.00592484 
48100 	 0.0162205 	 0.00574317 
48200 	 0.0167749 	 0.00599713 
48300 	 0.0128491 	 0.00595819 
48400 	 0.0189029 	 0.00626468 
48500 	 0.0212076 	 0.00606051 
48600 	 0.02037 	 0.00699255 
48700 	 0.0149967 	 0.00644088 
48800 	 0.0283858 	 0.0067456 
48900 	 0.0219342 	 0.00660673 
49000 	 0.0167978 	 0.00661614 
49100 	 0.0204104 	 0.00654458 
49200 	 0.018178 	 0.00645387 
49300 	 0.0163731 	 0.00648267 
49400 	 0.0361467 	 0.00634686 
49500 	 0.0249323 	 0.0064417 
49600 	 0.0194867 	 0.00661206 
49700 	 0.0427728 	 0.00660881 
49800 	 0.0152602 	 0.00662583 
49900 	 0.0308928 	 0.00642285 
50000 	 0.0219788 	 0.00631727 
